Length	GCpercent	ACAUACU	ACAUAC	ACAUA	ACAU	ACA	GCGCGG	GCGCG	GCGC	Type
36	0.4444444444444444	0	0	0	0	0	0	0	0	5pUTR
121	0.35537190082644626	0	1	1	1	1	0	0	0	5pUTR
394	0.6218274111675127	0	0	0	0	6	2	2	5	5pUTR
57	0.6140350877192983	0	0	0	0	1	0	0	0	5pUTR
102	0.6078431372549019	0	0	0	0	4	0	0	1	5pUTR
171	0.543859649122807	0	0	0	0	4	0	0	1	5pUTR
44	0.6818181818181818	0	0	0	0	2	0	0	1	5pUTR
38	0.6842105263157895	0	0	0	0	1	0	0	1	5pUTR
82	0.3902439024390244	0	0	0	0	1	0	0	0	5pUTR
394	0.6218274111675127	0	0	0	0	6	2	2	5	5pUTR
81	0.6790123456790124	0	0	0	0	0	0	0	1	5pUTR
47	0.7446808510638298	0	0	0	0	0	0	0	1	5pUTR
37	0.5945945945945946	0	0	0	0	0	0	0	0	5pUTR
32	0.625	0	0	0	0	0	0	0	0	5pUTR
203	0.7980295566502463	0	0	0	0	0	1	3	5	5pUTR
178	0.8202247191011236	0	0	0	0	0	1	2	5	5pUTR
240	0.7583333333333333	0	0	0	0	0	2	3	5	5pUTR
9	0.8888888888888888	0	0	0	0	0	0	1	1	5pUTR
80	0.5875	0	0	0	0	0	0	0	1	5pUTR
1170	0.46923076923076923	0	0	1	3	14	0	0	8	5pUTR
207	0.5893719806763285	0	0	0	1	3	0	0	1	5pUTR
740	0.4027027027027027	0	0	1	3	9	0	0	1	5pUTR
88	0.48863636363636365	0	0	0	1	4	0	0	0	5pUTR
28	0.5	0	0	0	0	0	0	0	0	5pUTR
50	0.48	0	0	0	0	0	0	0	0	5pUTR
255	0.4823529411764706	0	0	0	1	3	0	0	0	5pUTR
175	0.4742857142857143	0	0	0	1	2	0	0	0	5pUTR
61	0.6065573770491803	0	0	0	0	0	0	0	0	5pUTR
54	0.5925925925925926	0	0	0	0	0	0	0	0	5pUTR
83	0.6506024096385542	0	0	0	0	1	0	0	1	5pUTR
167	0.7604790419161677	0	0	0	0	1	0	0	1	5pUTR
165	0.7575757575757576	0	0	0	0	1	0	0	1	5pUTR
212	0.7641509433962265	0	0	0	0	1	0	0	3	5pUTR
261	0.7701149425287356	0	0	0	0	1	0	1	6	5pUTR
167	0.7604790419161677	0	0	0	0	1	0	0	1	5pUTR
8	0.625	0	0	0	0	0	0	0	0	5pUTR
167	0.7604790419161677	0	0	0	0	1	0	0	1	5pUTR
286	0.6363636363636364	0	0	0	0	2	0	2	5	5pUTR
211	0.6018957345971564	0	0	0	1	2	0	0	0	5pUTR
18	0.3888888888888889	0	0	0	0	1	0	0	0	5pUTR
115	0.48695652173913045	0	0	0	1	2	0	0	0	5pUTR
154	0.8246753246753247	0	0	0	0	0	1	1	2	5pUTR
114	0.39473684210526316	0	0	0	0	4	0	0	0	5pUTR
161	0.6583850931677019	0	0	0	1	2	0	0	0	5pUTR
50	0.76	0	0	0	0	0	0	0	2	5pUTR
1054	0.6584440227703985	0	0	0	1	10	1	2	4	5pUTR
664	0.6310240963855421	0	0	0	0	7	1	1	2	5pUTR
130	0.823076923076923	0	0	0	0	0	1	1	5	5pUTR
116	0.8103448275862069	0	0	0	0	0	1	1	4	5pUTR
140	0.8214285714285714	0	0	0	0	0	1	1	6	5pUTR
22	0.5	0	0	0	0	0	0	0	0	5pUTR
16	0.5625	0	0	0	0	0	0	0	0	5pUTR
40	0.65	0	0	0	0	0	0	0	0	5pUTR
170	0.6705882352941176	0	0	0	0	1	1	2	5	5pUTR
51	0.7647058823529411	0	0	0	0	0	0	0	0	5pUTR
63	0.7142857142857143	0	0	0	0	0	0	0	0	5pUTR
69	0.7101449275362319	0	0	0	0	0	0	0	0	5pUTR
97	0.6597938144329897	0	0	0	0	1	0	0	0	5pUTR
234	0.7222222222222222	0	0	0	0	1	0	2	6	5pUTR
169	0.3668639053254438	0	0	0	1	4	0	0	0	5pUTR
60	0.38333333333333336	0	0	0	0	1	0	0	0	5pUTR
141	0.7872340425531915	0	0	0	0	1	0	0	1	5pUTR
118	0.7966101694915254	0	0	0	0	1	0	0	1	5pUTR
80	0.425	0	0	0	0	3	0	0	0	5pUTR
74	0.43243243243243246	0	0	0	0	3	0	0	0	5pUTR
162	0.4444444444444444	0	0	0	0	4	0	0	0	5pUTR
132	0.6818181818181818	0	0	0	0	1	0	0	0	5pUTR
109	0.3944954128440367	0	0	0	0	2	0	0	0	5pUTR
88	0.375	0	0	0	0	2	0	0	0	5pUTR
432	0.6944444444444444	0	0	0	0	2	0	2	7	5pUTR
198	0.7777777777777778	0	0	0	0	0	0	1	3	5pUTR
206	0.4077669902912621	0	0	0	1	1	0	0	0	5pUTR
189	0.7883597883597884	0	0	0	0	0	0	1	3	5pUTR
497	0.7082494969818913	0	0	0	0	2	0	2	7	5pUTR
112	0.8214285714285714	0	0	0	0	0	0	0	1	5pUTR
247	0.7246963562753036	0	0	0	0	1	0	1	1	5pUTR
10	0.3	0	0	0	0	0	0	0	0	5pUTR
191	0.3717277486910995	0	0	0	0	2	0	0	0	5pUTR
126	0.7857142857142857	0	0	0	0	0	0	0	1	5pUTR
240	0.49166666666666664	0	0	0	2	3	0	0	0	5pUTR
232	0.7198275862068966	0	0	0	0	1	0	1	1	5pUTR
151	0.5629139072847682	0	0	0	0	1	0	0	0	5pUTR
258	0.5426356589147286	0	0	0	0	3	0	0	0	5pUTR
48	0.5	0	0	0	0	1	0	0	0	5pUTR
126	0.7857142857142857	0	0	0	0	0	0	0	1	5pUTR
141	0.7659574468085106	0	0	0	0	0	0	0	1	5pUTR
11	0.36363636363636365	0	0	0	0	0	0	0	0	5pUTR
741	0.39946018893387314	0	0	0	2	9	0	0	0	5pUTR
296	0.7297297297297297	0	0	0	0	1	0	1	1	5pUTR
290	0.4	0	0	0	0	1	0	0	0	5pUTR
291	0.7663230240549829	0	0	0	0	2	2	3	4	5pUTR
34	0.7941176470588235	0	0	0	0	0	0	0	0	5pUTR
189	0.6931216931216931	0	0	0	0	2	0	0	1	5pUTR
61	0.8032786885245902	0	0	0	0	0	0	0	1	5pUTR
123	0.5447154471544715	0	0	0	0	3	0	0	0	5pUTR
164	0.8170731707317073	0	0	0	0	0	1	1	2	5pUTR
123	0.8536585365853658	0	0	0	0	0	0	0	1	5pUTR
107	0.8598130841121495	0	0	0	0	0	0	0	1	5pUTR
32	0.21875	0	0	0	0	0	0	0	0	5pUTR
499	0.6713426853707415	0	0	0	0	2	0	0	3	5pUTR
564	0.6684397163120568	0	0	0	0	3	1	1	5	5pUTR
47	0.3617021276595745	0	0	0	0	0	0	0	0	5pUTR
30	0.7	0	0	0	0	0	0	0	0	5pUTR
167	0.7305389221556886	0	0	0	0	0	0	0	1	5pUTR
83	0.6265060240963856	0	0	0	0	2	0	0	0	5pUTR
70	0.6428571428571429	0	0	0	0	1	0	0	0	5pUTR
43	0.6744186046511628	0	0	0	0	0	0	0	0	5pUTR
54	0.6481481481481481	0	0	0	0	0	0	0	0	5pUTR
22	0.7272727272727273	0	0	0	0	0	0	0	0	5pUTR
146	0.6506849315068494	0	0	0	0	2	0	0	1	5pUTR
146	0.6506849315068494	0	0	0	0	2	0	0	1	5pUTR
145	0.6482758620689655	0	0	0	0	2	0	0	1	5pUTR
111	0.6576576576576577	0	0	0	0	1	0	0	1	5pUTR
103	0.6504854368932039	0	0	0	0	1	0	0	1	5pUTR
111	0.6576576576576577	0	0	0	0	1	0	0	1	5pUTR
146	0.6506849315068494	0	0	0	0	2	0	0	1	5pUTR
113	0.6548672566371682	0	0	0	0	2	0	0	1	5pUTR
78	0.717948717948718	0	0	0	0	1	0	0	1	5pUTR
113	0.6548672566371682	0	0	0	0	2	0	0	1	5pUTR
146	0.6506849315068494	0	0	0	0	2	0	0	1	5pUTR
839	0.6591179976162098	0	0	0	0	11	2	4	11	5pUTR
211	0.6255924170616114	0	0	0	0	0	0	0	2	5pUTR
97	0.6288659793814433	0	0	0	0	0	0	0	0	5pUTR
265	0.3132075471698113	0	0	0	1	3	0	0	0	5pUTR
109	0.6330275229357798	0	0	0	0	0	0	0	0	5pUTR
37	0.6486486486486487	0	0	0	0	0	0	0	0	5pUTR
48	0.5416666666666666	0	0	0	0	0	0	0	0	5pUTR
51	0.5294117647058824	0	0	0	0	0	0	0	0	5pUTR
107	0.6074766355140186	0	0	0	0	4	0	0	0	5pUTR
38	0.5789473684210527	0	0	0	0	1	0	0	0	5pUTR
36	0.5833333333333334	0	0	0	0	1	0	0	0	5pUTR
148	0.43243243243243246	0	0	0	3	6	0	0	0	5pUTR
43	0.7441860465116279	0	0	0	0	0	0	0	0	5pUTR
109	0.7706422018348624	0	0	0	0	0	0	0	1	5pUTR
120	0.7	0	0	0	0	0	0	0	0	5pUTR
62	0.7258064516129032	0	0	0	0	0	0	0	0	5pUTR
91	0.6923076923076923	0	0	0	0	0	0	0	0	5pUTR
322	0.6304347826086957	0	0	0	1	3	0	0	0	5pUTR
62	0.7258064516129032	0	0	0	0	0	0	0	0	5pUTR
43	0.7441860465116279	0	0	0	0	0	0	0	0	5pUTR
183	0.7049180327868853	0	0	0	0	1	0	1	3	5pUTR
87	0.7241379310344828	0	0	0	0	0	0	1	2	5pUTR
183	0.7049180327868853	0	0	0	0	1	0	1	3	5pUTR
204	0.7009803921568627	0	0	0	0	1	0	1	4	5pUTR
183	0.7049180327868853	0	0	0	0	1	0	1	3	5pUTR
181	0.7071823204419889	0	0	0	0	1	0	1	3	5pUTR
276	0.5398550724637681	0	0	0	0	0	0	0	1	5pUTR
55	0.7454545454545455	0	0	0	0	0	0	0	1	5pUTR
122	0.819672131147541	0	0	0	0	0	0	0	3	5pUTR
127	0.8110236220472441	0	0	0	0	0	0	0	3	5pUTR
127	0.8110236220472441	0	0	0	0	0	0	0	3	5pUTR
166	0.6987951807228916	0	0	0	0	0	0	0	1	5pUTR
112	0.7678571428571429	0	0	0	0	1	0	1	1	5pUTR
86	0.7906976744186046	0	0	0	0	0	0	1	1	5pUTR
84	0.7857142857142857	0	0	0	0	0	0	1	1	5pUTR
315	0.7428571428571429	0	0	0	1	2	1	1	1	5pUTR
70	0.7857142857142857	0	0	0	0	0	0	1	1	5pUTR
107	0.7663551401869159	0	0	0	0	1	0	1	1	5pUTR
301	0.6843853820598007	0	0	0	0	0	0	1	4	5pUTR
33	0.6363636363636364	0	0	0	1	1	0	0	0	5pUTR
76	0.7631578947368421	0	0	0	0	0	0	0	4	5pUTR
76	0.7631578947368421	0	0	0	0	0	0	0	4	5pUTR
101	0.7920792079207921	0	0	0	0	0	0	0	4	5pUTR
101	0.7920792079207921	0	0	0	0	0	0	0	4	5pUTR
118	0.8135593220338984	0	0	0	0	0	0	1	5	5pUTR
249	0.7188755020080321	0	0	0	0	0	2	3	4	5pUTR
298	0.6845637583892618	0	0	0	0	0	0	1	4	5pUTR
132	0.8333333333333334	0	0	0	0	0	0	3	9	5pUTR
76	0.7631578947368421	0	0	0	0	0	0	0	4	5pUTR
110	0.8090909090909091	0	0	0	0	0	0	0	4	5pUTR
125	0.44	0	0	0	0	2	0	0	0	5pUTR
23	0.5217391304347826	0	0	0	0	0	0	0	0	5pUTR
111	0.8108108108108109	0	0	0	0	0	0	0	4	5pUTR
151	0.5496688741721855	0	0	0	0	3	0	0	1	5pUTR
114	0.5350877192982456	0	0	0	0	1	0	0	0	5pUTR
247	0.7206477732793523	0	0	0	0	1	3	7	8	5pUTR
144	0.5555555555555556	0	0	0	0	2	0	0	1	5pUTR
67	0.5223880597014925	0	0	0	0	1	0	0	1	5pUTR
162	0.5617283950617284	0	0	0	0	3	0	0	1	5pUTR
19	0.8421052631578947	0	0	0	0	0	0	0	0	5pUTR
86	0.6046511627906976	0	0	0	0	0	0	0	0	5pUTR
18	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
62	0.6451612903225806	0	0	0	0	0	0	0	0	5pUTR
86	0.6046511627906976	0	0	0	0	0	0	0	0	5pUTR
775	0.6012903225806452	0	0	0	1	8	1	1	6	5pUTR
209	0.631578947368421	0	0	0	0	2	0	0	1	5pUTR
76	0.8421052631578947	0	0	0	0	0	0	0	1	5pUTR
228	0.7763157894736842	0	0	0	0	0	0	0	3	5pUTR
74	0.6756756756756757	0	0	0	0	0	1	1	1	5pUTR
167	0.8023952095808383	0	0	0	0	0	0	0	2	5pUTR
163	0.7116564417177914	0	0	0	0	0	2	2	2	5pUTR
614	0.6644951140065146	0	0	0	0	2	2	2	4	5pUTR
163	0.7116564417177914	0	0	0	0	0	2	2	2	5pUTR
167	0.7005988023952096	0	0	0	0	0	2	2	2	5pUTR
152	0.42105263157894735	0	0	0	1	2	0	0	0	5pUTR
153	0.41830065359477125	0	0	0	1	2	0	0	0	5pUTR
153	0.41830065359477125	0	0	0	1	2	0	0	0	5pUTR
139	0.8057553956834532	0	0	0	0	1	2	2	5	5pUTR
98	0.8163265306122449	0	0	0	0	0	2	2	3	5pUTR
120	0.825	0	0	0	0	0	2	2	3	5pUTR
297	0.5286195286195287	0	0	0	1	3	0	0	0	5pUTR
38	0.5526315789473685	0	0	0	0	0	0	0	0	5pUTR
423	0.7115839243498818	0	0	0	0	2	1	2	4	5pUTR
411	0.708029197080292	0	0	0	0	2	1	2	4	5pUTR
198	0.4444444444444444	0	0	1	2	5	0	0	0	5pUTR
178	0.7415730337078652	0	0	0	0	5	0	1	2	5pUTR
167	0.7365269461077845	0	0	0	0	5	0	1	2	5pUTR
91	0.7252747252747253	0	0	0	0	4	0	0	0	5pUTR
80	0.6625	0	0	0	0	0	0	1	3	5pUTR
25	0.6	0	0	0	0	1	0	0	0	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
252	0.7261904761904762	0	0	0	0	0	0	0	3	5pUTR
69	0.37681159420289856	0	0	0	1	3	0	0	0	5pUTR
219	0.7214611872146118	0	0	0	0	0	0	0	2	5pUTR
207	0.38164251207729466	0	0	0	1	8	0	0	0	5pUTR
197	0.37055837563451777	0	0	0	1	8	0	0	0	5pUTR
177	0.3728813559322034	0	0	0	1	8	0	0	0	5pUTR
304	0.506578947368421	0	0	0	0	1	0	0	0	5pUTR
21	0.9047619047619048	0	0	0	0	0	0	0	0	5pUTR
133	0.7368421052631579	0	0	0	1	2	1	2	3	5pUTR
126	0.7301587301587301	0	0	0	1	2	1	2	3	5pUTR
149	0.7449664429530202	0	0	0	1	2	1	2	3	5pUTR
110	0.5	0	0	0	1	3	0	0	0	5pUTR
133	0.7368421052631579	0	0	0	1	2	1	2	3	5pUTR
149	0.7449664429530202	0	0	0	1	2	1	2	3	5pUTR
142	0.7394366197183099	0	0	0	1	2	1	2	3	5pUTR
158	0.7215189873417721	0	0	0	1	2	1	2	4	5pUTR
125	0.416	0	0	0	1	2	0	0	1	5pUTR
147	0.5306122448979592	0	0	0	0	2	0	0	0	5pUTR
142	0.4295774647887324	0	0	0	1	2	0	0	1	5pUTR
140	0.42142857142857143	0	0	0	1	2	0	0	1	5pUTR
140	0.42142857142857143	0	0	0	1	2	0	0	1	5pUTR
137	0.5255474452554745	0	0	0	0	2	0	0	0	5pUTR
57	0.6140350877192983	0	0	0	0	0	0	0	0	5pUTR
5	0.4	0	0	0	0	0	0	0	0	5pUTR
37	0.6486486486486487	0	0	0	0	0	0	0	0	5pUTR
305	0.5737704918032787	0	0	0	0	0	0	0	0	5pUTR
235	0.5446808510638298	0	0	0	0	1	0	0	0	5pUTR
37	0.6486486486486487	0	0	0	0	0	0	0	0	5pUTR
384	0.5625	0	0	0	0	1	0	0	0	5pUTR
273	0.6190476190476191	0	0	0	0	2	0	0	1	5pUTR
227	0.5814977973568282	0	0	0	2	4	0	0	0	5pUTR
178	0.5955056179775281	0	0	0	0	2	0	0	0	5pUTR
391	0.6547314578005116	0	0	0	0	4	0	0	3	5pUTR
206	0.5970873786407767	0	0	0	0	2	0	0	1	5pUTR
83	0.4457831325301205	0	0	0	0	2	0	0	0	5pUTR
150	0.7866666666666666	0	0	0	0	1	2	2	4	5pUTR
188	0.776595744680851	0	0	0	0	1	2	2	4	5pUTR
189	0.7777777777777778	0	0	0	0	1	2	2	4	5pUTR
189	0.7777777777777778	0	0	0	0	1	2	2	4	5pUTR
168	0.7678571428571429	0	0	0	0	1	2	2	4	5pUTR
189	0.7777777777777778	0	0	0	0	1	2	2	4	5pUTR
339	0.799410029498525	0	0	0	0	2	3	5	9	5pUTR
189	0.7777777777777778	0	0	0	0	1	2	2	4	5pUTR
619	0.6445880452342488	0	0	0	0	6	0	0	2	5pUTR
199	0.7638190954773869	0	0	0	0	1	2	2	4	5pUTR
168	0.7678571428571429	0	0	0	0	1	2	2	4	5pUTR
228	0.8114035087719298	0	0	0	0	2	2	4	7	5pUTR
184	0.782608695652174	0	0	0	0	1	2	2	4	5pUTR
162	0.7839506172839507	0	0	0	0	1	2	2	4	5pUTR
190	0.7736842105263158	0	0	0	0	1	2	2	4	5pUTR
468	0.7713675213675214	0	0	0	0	3	3	5	9	5pUTR
46	0.3695652173913043	0	0	0	0	1	0	0	0	5pUTR
19	0.5789473684210527	0	0	0	0	1	0	0	0	5pUTR
321	0.3582554517133956	0	0	0	2	4	0	0	0	5pUTR
18	0.5555555555555556	0	0	0	0	1	0	0	0	5pUTR
27	0.5555555555555556	0	0	0	0	1	0	0	0	5pUTR
135	0.5777777777777777	0	0	0	0	0	0	0	0	5pUTR
196	0.7193877551020408	0	0	0	0	2	1	1	4	5pUTR
140	0.6928571428571428	0	0	0	0	1	0	0	3	5pUTR
51	0.7647058823529411	0	0	0	0	0	0	1	2	5pUTR
174	0.7873563218390804	0	0	0	0	0	0	1	4	5pUTR
48	0.7916666666666666	0	0	0	0	0	0	1	2	5pUTR
81	0.7530864197530864	0	0	0	0	0	0	1	2	5pUTR
85	0.7529411764705882	0	0	0	0	0	0	1	2	5pUTR
66	0.7424242424242424	0	0	0	0	0	0	1	2	5pUTR
34	0.6176470588235294	0	0	0	0	1	0	0	0	5pUTR
35	0.6285714285714286	0	0	0	0	1	0	0	0	5pUTR
53	0.7924528301886793	0	0	0	0	0	0	0	0	5pUTR
35	0.7714285714285715	0	0	0	0	0	0	0	0	5pUTR
61	0.7704918032786885	0	0	0	0	0	0	0	0	5pUTR
78	0.7564102564102564	0	0	0	0	0	0	0	1	5pUTR
62	0.7741935483870968	0	0	0	0	0	0	0	0	5pUTR
215	0.7255813953488373	0	0	0	0	0	0	1	2	5pUTR
2	1.0	0	0	0	0	0	0	0	0	5pUTR
86	0.6046511627906976	0	0	0	0	3	0	0	1	5pUTR
659	0.3945371775417299	0	0	0	5	15	0	0	0	5pUTR
68	0.6176470588235294	0	0	0	0	3	0	0	0	5pUTR
2	1.0	0	0	0	0	0	0	0	0	5pUTR
164	0.5060975609756098	0	0	0	0	3	0	0	0	5pUTR
308	0.4318181818181818	0	0	0	0	7	0	0	1	5pUTR
86	0.6046511627906976	0	0	0	0	3	0	0	1	5pUTR
59	0.5932203389830508	0	0	0	0	2	0	0	0	5pUTR
59	0.5932203389830508	0	0	0	0	2	0	0	0	5pUTR
59	0.5932203389830508	0	0	0	0	2	0	0	0	5pUTR
59	0.5932203389830508	0	0	0	0	2	0	0	0	5pUTR
136	0.5441176470588235	0	0	0	0	0	0	0	0	5pUTR
78	0.7948717948717948	0	0	0	0	0	1	1	2	5pUTR
146	0.589041095890411	0	0	0	0	0	0	0	0	5pUTR
46	0.8478260869565217	0	0	0	0	0	1	1	2	5pUTR
139	0.5683453237410072	0	0	0	0	0	0	0	0	5pUTR
131	0.5877862595419847	0	0	0	0	0	0	0	0	5pUTR
84	0.7976190476190477	0	0	0	0	0	1	1	2	5pUTR
122	0.5983606557377049	0	0	0	0	2	0	0	1	5pUTR
71	0.4225352112676056	0	0	0	1	4	0	0	0	5pUTR
149	0.6711409395973155	0	0	0	0	0	0	0	1	5pUTR
148	0.668918918918919	0	0	0	0	0	0	0	1	5pUTR
114	0.6842105263157895	0	0	0	0	0	0	0	1	5pUTR
164	0.6707317073170732	0	0	0	0	1	0	0	1	5pUTR
174	0.6609195402298851	0	0	0	0	1	0	0	1	5pUTR
189	0.7407407407407407	0	0	0	0	0	1	1	5	5pUTR
203	0.7241379310344828	0	0	0	0	0	1	1	5	5pUTR
147	0.7414965986394558	0	0	0	0	0	1	1	5	5pUTR
82	0.7195121951219512	0	0	0	0	0	0	0	0	5pUTR
44	0.7272727272727273	0	0	0	0	0	0	0	0	5pUTR
103	0.5728155339805825	0	0	0	0	1	0	0	0	5pUTR
126	0.7142857142857143	0	0	0	0	0	0	0	2	5pUTR
328	0.7286585365853658	0	0	0	0	1	3	3	4	5pUTR
328	0.7286585365853658	0	0	0	0	1	3	3	4	5pUTR
414	0.7342995169082126	0	0	0	0	1	3	3	4	5pUTR
664	0.7243975903614458	0	0	0	0	2	4	4	9	5pUTR
459	0.7254901960784313	0	0	0	0	2	1	1	6	5pUTR
328	0.7286585365853658	0	0	0	0	1	3	3	4	5pUTR
778	0.7352185089974294	0	0	0	0	2	4	4	10	5pUTR
708	0.730225988700565	0	0	0	0	2	4	4	10	5pUTR
88	0.6818181818181818	0	0	0	0	1	0	0	1	5pUTR
328	0.7286585365853658	0	0	0	0	1	3	3	4	5pUTR
236	0.6228813559322034	0	0	0	0	4	1	1	2	5pUTR
238	0.6218487394957983	0	0	0	0	4	1	1	2	5pUTR
188	0.7925531914893617	0	0	0	0	0	1	2	5	5pUTR
188	0.7925531914893617	0	0	0	0	0	1	2	5	5pUTR
95	0.5263157894736842	0	0	0	2	5	0	0	0	5pUTR
503	0.5049701789264414	0	0	0	2	8	0	0	0	5pUTR
220	0.7818181818181819	0	0	0	0	0	1	2	5	5pUTR
432	0.42592592592592593	0	0	1	3	9	0	0	1	5pUTR
301	0.6378737541528239	0	0	0	0	0	1	2	3	5pUTR
82	0.6219512195121951	0	0	0	0	0	0	0	0	5pUTR
251	0.5298804780876494	0	0	0	1	4	0	0	1	5pUTR
42	0.7380952380952381	0	0	0	1	1	1	1	1	5pUTR
62	0.5	0	0	0	0	2	0	0	0	5pUTR
23	0.7391304347826086	0	0	0	0	0	0	0	0	5pUTR
34	0.8235294117647058	0	0	0	0	0	1	1	1	5pUTR
154	0.4935064935064935	0	0	0	0	3	0	0	0	5pUTR
36	0.8055555555555556	0	0	0	0	0	1	1	1	5pUTR
34	0.8235294117647058	0	0	0	0	0	1	1	1	5pUTR
19	0.7368421052631579	0	0	0	0	0	0	0	0	5pUTR
133	0.6015037593984962	0	0	0	1	2	0	0	1	5pUTR
15	0.7333333333333333	0	0	0	0	0	0	0	0	5pUTR
242	0.6322314049586777	0	0	0	0	1	1	2	4	5pUTR
37	0.7297297297297297	0	0	0	0	0	0	0	0	5pUTR
253	0.6047430830039525	0	0	0	0	0	0	0	1	5pUTR
53	0.33962264150943394	0	0	0	1	1	0	0	0	5pUTR
15	0.4	0	0	0	0	0	0	0	0	5pUTR
66	0.5454545454545454	0	0	0	0	0	0	0	0	5pUTR
21	0.9523809523809523	0	0	0	0	0	1	1	1	5pUTR
31	0.8387096774193549	0	0	0	0	0	1	1	1	5pUTR
260	0.8384615384615385	0	0	0	0	2	2	3	5	5pUTR
482	0.35892116182572614	0	0	0	1	7	0	0	0	5pUTR
182	0.7307692307692307	0	0	0	1	11	0	2	4	5pUTR
69	0.5652173913043478	0	0	0	0	1	0	0	0	5pUTR
26	0.5384615384615384	0	0	0	0	1	0	0	0	5pUTR
11	0.45454545454545453	0	0	0	0	0	0	0	0	5pUTR
28	0.5714285714285714	0	0	0	0	1	0	0	0	5pUTR
26	0.5384615384615384	0	0	0	0	1	0	0	0	5pUTR
36	0.5833333333333334	0	0	0	0	1	0	1	1	5pUTR
192	0.6302083333333334	0	0	0	0	0	0	0	3	5pUTR
218	0.536697247706422	0	0	0	1	4	0	0	0	5pUTR
192	0.6302083333333334	0	0	0	0	0	0	0	3	5pUTR
191	0.6335078534031413	0	0	0	0	0	0	0	3	5pUTR
109	0.6513761467889908	0	0	0	0	2	0	0	0	5pUTR
177	0.632768361581921	0	0	0	0	0	0	0	2	5pUTR
192	0.6302083333333334	0	0	0	0	0	0	0	3	5pUTR
79	0.6582278481012658	0	0	0	0	0	0	0	0	5pUTR
209	0.5358851674641149	0	0	0	1	4	0	0	0	5pUTR
218	0.536697247706422	0	0	0	1	4	0	0	0	5pUTR
178	0.6067415730337079	0	0	0	0	2	0	0	0	5pUTR
223	0.5381165919282511	0	0	0	0	1	0	0	0	5pUTR
62	0.5161290322580645	0	0	0	0	2	0	0	0	5pUTR
172	0.36627906976744184	0	0	0	1	2	0	0	0	5pUTR
115	0.41739130434782606	0	0	0	0	3	0	0	0	5pUTR
62	0.5161290322580645	0	0	0	0	2	0	0	0	5pUTR
375	0.616	0	0	0	1	5	0	0	0	5pUTR
118	0.3474576271186441	0	0	0	1	2	0	0	0	5pUTR
375	0.616	0	0	0	1	5	0	0	0	5pUTR
148	0.6216216216216216	0	0	0	0	2	0	0	0	5pUTR
306	0.4411764705882353	0	0	0	1	6	0	0	0	5pUTR
578	0.4429065743944637	0	0	0	1	2	0	0	0	5pUTR
75	0.38666666666666666	0	0	0	0	0	0	0	0	5pUTR
36	0.4166666666666667	0	0	0	0	0	0	0	0	5pUTR
58	0.41379310344827586	0	0	0	0	1	0	0	0	5pUTR
262	0.37786259541984735	0	0	0	0	6	0	0	0	5pUTR
16	0.6875	0	0	0	0	0	0	0	0	5pUTR
97	0.6597938144329897	0	0	0	0	0	0	0	0	5pUTR
15	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
59	0.6610169491525424	0	0	0	0	0	0	0	0	5pUTR
344	0.7906976744186046	0	0	0	0	2	0	1	8	5pUTR
392	0.6785714285714286	0	0	0	1	2	1	1	8	5pUTR
161	0.7142857142857143	0	0	0	0	2	0	1	2	5pUTR
105	0.7619047619047619	0	0	0	0	2	0	0	0	5pUTR
105	0.7619047619047619	0	0	0	0	2	0	0	0	5pUTR
198	0.6868686868686869	0	0	0	0	3	0	1	2	5pUTR
84	0.7380952380952381	0	0	0	0	2	0	0	0	5pUTR
77	0.7012987012987013	0	0	0	0	0	0	1	1	5pUTR
198	0.6868686868686869	0	0	0	0	3	0	1	2	5pUTR
531	0.4858757062146893	0	0	0	0	6	0	0	0	5pUTR
518	0.48455598455598453	0	0	0	0	6	0	0	0	5pUTR
170	0.43529411764705883	0	0	0	1	4	0	0	0	5pUTR
26	0.46153846153846156	0	0	0	0	1	0	0	0	5pUTR
141	0.5319148936170213	0	0	0	1	4	0	0	0	5pUTR
126	0.5158730158730159	0	0	0	1	4	0	0	0	5pUTR
204	0.4264705882352941	0	0	0	1	5	0	0	0	5pUTR
113	0.46017699115044247	0	0	0	1	3	0	0	0	5pUTR
26	0.6153846153846154	0	0	0	0	0	0	0	0	5pUTR
84	0.6785714285714286	0	0	0	0	1	0	0	0	5pUTR
483	0.722567287784679	0	0	0	0	2	1	1	7	5pUTR
503	0.7196819085487077	0	0	0	0	2	1	1	7	5pUTR
523	0.7170172084130019	0	0	0	0	2	1	1	7	5pUTR
124	0.6532258064516129	0	0	0	0	4	0	0	1	5pUTR
910	0.45714285714285713	0	0	0	3	14	0	0	2	5pUTR
80	0.6375	0	0	0	0	0	0	1	2	5pUTR
80	0.6375	0	0	0	0	0	0	1	2	5pUTR
37	0.8108108108108109	0	0	0	0	0	0	0	1	5pUTR
